,tour_descript,city,dates,theatre,city_opening_date,city_closing_date,geo_code,full_code,metro_area_name,year,title,show_type_tour,tour_opening,tour_closing,original_or_revival,reference_url,year_tour_opening,year_nyc_opening,opening_date_nyc,closing_date_nyc,production_type_nyc,show_type_nyc,n_performances_nyc
8201,doubt (tour),"Washington, DC","Mar 13, 2007 - Mar 25, 2007",National Theatre,2007-03-13 00:00:00,2007-03-25 00:00:00,511,US-DC-511,Washington DC (Hagerstown MD),2013,doubt,Play,2006-09-22 00:00:00,2007-05-20 00:00:00,Original,http://www.ibdb.com/broadway-production/doubt-507516#Tours,2006.0,2005.0,2005-03-31,2006-07-02,Original Production,Play,525.0
8202,doubt (tour),"Los Angeles, CA","Sep 22, 2006 - Oct 29, 2006",Ahmanson Theatre,2006-09-22 00:00:00,2006-10-29 00:00:00,803,US-CA-803,Los Angeles CA,2006,doubt,Play,2006-09-22 00:00:00,2007-05-20 00:00:00,Original,http://www.ibdb.com/broadway-production/doubt-507516#Tours,2006.0,2005.0,2005-03-31,2006-07-02,Original Production,Play,525.0
8203,doubt (tour),"Tempe, AZ","Dec 05, 2006 - Dec 10, 2006",ASU Gammage,2006-12-05 00:00:00,2006-12-10 00:00:00,753,US-AZ-753,Phoenix AZ,2006,doubt,Play,2006-09-22 00:00:00,2007-05-20 00:00:00,Original,http://www.ibdb.com/broadway-production/doubt-507516#Tours,2006.0,2005.0,2005-03-31,2006-07-02,Original Production,Play,525.0
8204,doubt (tour),"Pittsburgh, PA","Mar 06, 2007 - Mar 11, 2007",Benedum Center,2007-03-06 00:00:00,2007-03-11 00:00:00,508,US-PA-508,Pittsburgh PA,2007,doubt,Play,2006-09-22 00:00:00,2007-05-20 00:00:00,Original,http://www.ibdb.com/broadway-production/doubt-507516#Tours,2006.0,2005.0,2005-03-31,2006-07-02,Original Production,Play,525.0
8205,doubt (tour),"Charlotte, NC","Apr 17, 2007 - Apr 22, 2007",Belk Theater,2007-04-17 00:00:00,2007-04-22 00:00:00,517,US-NC-517,Charlotte NC,2007,doubt,Play,2006-09-22 00:00:00,2007-05-20 00:00:00,Original,http://www.ibdb.com/broadway-production/doubt-507516#Tours,2006.0,2005.0,2005-03-31,2006-07-02,Original Production,Play,525.0
8206,doubt (tour),"Baltimore, MD","May 01, 2007 - May 13, 2007",Hippodrome Theatre,2007-05-01 00:00:00,2007-05-13 00:00:00,512,US-MD-512,Baltimore MD,2007,doubt,Play,2006-09-22 00:00:00,2007-05-20 00:00:00,Original,http://www.ibdb.com/broadway-production/doubt-507516#Tours,2006.0,2005.0,2005-03-31,2006-07-02,Original Production,Play,525.0
8207,doubt (tour),"Hartford, CT","Jan 30, 2007 - Feb 04, 2007",Bushnell,2007-01-30 00:00:00,2007-02-04 00:00:00,533,US-CT-533,Hartford & New Haven CT,2007,doubt,Play,2006-09-22 00:00:00,2007-05-20 00:00:00,Original,http://www.ibdb.com/broadway-production/doubt-507516#Tours,2006.0,2005.0,2005-03-31,2006-07-02,Original Production,Play,525.0
8208,doubt (tour),"Grand Rapids, MI","Jan 02, 2007 - Jan 07, 2007",DeVos Hall,2007-01-02 00:00:00,2007-01-07 00:00:00,563,US-MI-563,Grand Rapids-Kalamazoo-Battle Creek MI,2007,doubt,Play,2006-09-22 00:00:00,2007-05-20 00:00:00,Original,http://www.ibdb.com/broadway-production/doubt-507516#Tours,2006.0,2005.0,2005-03-31,2006-07-02,Original Production,Play,525.0
8209,doubt (tour),"New Haven, CT","Apr 03, 2007 - Apr 08, 2007",Shubert Performing Arts Center,2007-04-03 00:00:00,2007-04-08 00:00:00,533,US-CT-533,Hartford & New Haven CT,2007,doubt,Play,2006-09-22 00:00:00,2007-05-20 00:00:00,Original,http://www.ibdb.com/broadway-production/doubt-507516#Tours,2006.0,2005.0,2005-03-31,2006-07-02,Original Production,Play,525.0
8210,doubt (tour),"Hershey, PA","Mar 27, 2007 - Apr 01, 2007",Hershey Theatre,2007-03-27 00:00:00,2007-04-01 00:00:00,566,US-PA-566,Harrisburg-Lancaster-Lebanon-York PA,2007,doubt,Play,2006-09-22 00:00:00,2007-05-20 00:00:00,Original,http://www.ibdb.com/broadway-production/doubt-507516#Tours,2006.0,2005.0,2005-03-31,2006-07-02,Original Production,Play,525.0
8423,bright star (tour),"Salt Lake City, UT","Jan 12, 2018 - Jan 27, 2018",Pioneer Theatre,2018-01-12 00:00:00,2018-01-27 00:00:00,770,US-NV-770,Salt Lake City UT,2010,bright star,Musical,2017-10-11 00:00:00,2018-07-01 00:00:00,Original,http://www.ibdb.com/broadway-production/bright-star-516406#Tours,2017.0,2016.0,2016-03-24,2016-06-26,Premiere,Musical,
8424,bright star (tour),"Los Angeles, CA","Oct 11, 2017 - Nov 19, 2017",Ahmanson Theatre,2017-10-11 00:00:00,2017-11-19 00:00:00,803,US-CA-803,Los Angeles CA,2017,bright star,Musical,2017-10-11 00:00:00,2018-07-01 00:00:00,Original,http://www.ibdb.com/broadway-production/bright-star-516406#Tours,2017.0,2016.0,2016-03-24,2016-06-26,Premiere,Musical,
8425,bright star (tour),"Dallas, TX","Jun 12, 2018 - Jun 24, 2018",AT&amp;T Performing Arts Center,2018-06-12 00:00:00,2018-06-24 00:00:00,623,US-TX-623,Dallas-Ft. Worth TX,2018,bright star,Musical,2017-10-11 00:00:00,2018-07-01 00:00:00,Original,http://www.ibdb.com/broadway-production/bright-star-516406#Tours,2017.0,2016.0,2016-03-24,2016-06-26,Premiere,Musical,
8426,bright star (tour),"Charlotte, NC","Jun 26, 2018 - Jul 01, 2018",Belk Theater,2018-06-26 00:00:00,2018-07-01 00:00:00,517,US-NC-517,Charlotte NC,2018,bright star,Musical,2017-10-11 00:00:00,2018-07-01 00:00:00,Original,http://www.ibdb.com/broadway-production/bright-star-516406#Tours,2017.0,2016.0,2016-03-24,2016-06-26,Premiere,Musical,
8427,bright star (tour),"Raleigh, NC","Apr 17, 2018 - Apr 22, 2018",Raleigh Memorial Auditorium at Progress Energy Center for the Performing Arts,2018-04-17 00:00:00,2018-04-22 00:00:00,560,US-NC-560,Raleigh-Durham (Fayetteville) NC,2018,bright star,Musical,2017-10-11 00:00:00,2018-07-01 00:00:00,Original,http://www.ibdb.com/broadway-production/bright-star-516406#Tours,2017.0,2016.0,2016-03-24,2016-06-26,Premiere,Musical,
8428,bright star (tour),"New Haven, CT","Apr 26, 2018 - Apr 29, 2018",Shubert Performing Arts Center,2018-04-26 00:00:00,2018-04-29 00:00:00,533,US-CT-533,Hartford & New Haven CT,2018,bright star,Musical,2017-10-11 00:00:00,2018-07-01 00:00:00,Original,http://www.ibdb.com/broadway-production/bright-star-516406#Tours,2017.0,2016.0,2016-03-24,2016-06-26,Premiere,Musical,
8429,bright star (tour),"Worcester, MA","Apr 12, 2018 - Apr 15, 2018",Hanover Theatre,2018-04-12 00:00:00,2018-04-15 00:00:00,MA,US-MA,Massachusettes,2018,bright star,Musical,2017-10-11 00:00:00,2018-07-01 00:00:00,Original,http://www.ibdb.com/broadway-production/bright-star-516406#Tours,2017.0,2016.0,2016-03-24,2016-06-26,Premiere,Musical,
8437,if/then (tour),"Providence, RI","Jun 14, 2016 - Jun 19, 2016",Providence Performing Arts Center,2016-06-14 00:00:00,2016-06-19 00:00:00,521,US-MA-521,Providence RI-New Bedford MA,2019,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8438,if/then (tour),"San Francisco, CA","Nov 10, 2015 - Dec 06, 2015",Orpheum Theatre - San Francisco,2015-11-10 00:00:00,2015-12-06 00:00:00,807,US-CA-807,San Francisco-Oakland-San Jose CA,2018,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8439,if/then (tour),"San Diego, CA","Jan 05, 2016 - Jan 10, 2016",San Diego Civic Theatre,2016-01-05 00:00:00,2016-01-10 00:00:00,825,US-CA-825,San Diego CA,2015,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8440,if/then (tour),"Minneapolis, MN","Mar 08, 2016 - Mar 13, 2016",Orpheum Theatre - Minneapolis,2016-03-08 00:00:00,2016-03-13 00:00:00,613,US-MN-613,Minneapolis-St. Paul MN,2012,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8441,if/then (tour),"Durham, NC","May 24, 2016 - May 29, 2016",Durham Performing Arts Center,2016-05-24 00:00:00,2016-05-29 00:00:00,560,US-NC-560,Raleigh-Durham (Fayetteville) NC,2009,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8442,if/then (tour),"Tampa, FL","May 17, 2016 - May 22, 2016","David A. Straz, Jr. Center for the Performing Arts",2016-05-17 00:00:00,2016-05-22 00:00:00,539,US-FL-539,Tampa-St. Petersburg (Sarasota) FL,2017,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8443,if/then (tour),"Chicago, IL","Feb 23, 2016 - Mar 06, 2016",James M. Nederlander Theatre,2016-02-23 00:00:00,2016-03-06 00:00:00,602,US-IL-602,Chicago IL,2019,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8444,if/then (tour),"Denver, CO","Oct 13, 2015 - Oct 25, 2015",Buell Theatre,2015-10-13 00:00:00,2015-10-25 00:00:00,751,US-CO-751,Denver CO,2007,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8445,if/then (tour),"Philadelphia, PA","Jun 21, 2016 - Jun 26, 2016",Academy Of Music: Kimmel Center,2016-06-21 00:00:00,2016-06-26 00:00:00,504,US-PA-504,Philadelphia PA,2005,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8446,if/then (tour),"Cincinnati, OH","Feb 02, 2016 - Feb 07, 2016",Aronoff Center For The Arts: Procter &amp; Gamble Hall,2016-02-02 00:00:00,2016-02-07 00:00:00,515,US-OH-515,Cincinatti OH,2019,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8447,if/then (tour),"Boston, MA","Jul 05, 2016 - Jul 17, 2016",Opera House (MA),2016-07-05 00:00:00,2016-07-17 00:00:00,506,US-MA-506,Boston MA-Manchester NH,2018,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8448,if/then (tour),"Toronto, ON","Apr 12, 2016 - May 08, 2016",Princess of Wales,2016-04-12 00:00:00,2016-05-08 00:00:00,ON,CA-ON,Ontario,2016,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8449,if/then (tour),"Atlanta, GA","Aug 09, 2016 - Aug 14, 2016",Fox Theatre,2016-08-09 00:00:00,2016-08-14 00:00:00,524,US-GA-524,Atlanta GA,2016,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8450,if/then (tour),"Seattle, WA","Nov 03, 2015 - Nov 08, 2015",Paramount Theatre,2015-11-03 00:00:00,2015-11-08 00:00:00,819,US-WA-819,Seattle-Tacoma WA,2015,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8451,if/then (tour),"Los Angeles, CA","Dec 08, 2015 - Jan 03, 2016",Pantages Theatre - Los Angeles,2015-12-08 00:00:00,2016-01-03 00:00:00,803,US-CA-803,Los Angeles CA,2015,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8452,if/then (tour),"Tempe, AZ","Jan 12, 2016 - Jan 17, 2016",ASU Gammage,2016-01-12 00:00:00,2016-01-17 00:00:00,753,US-AZ-753,Phoenix AZ,2016,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8453,if/then (tour),"Dallas, TX","Jan 27, 2016 - Jan 31, 2016",AT&amp;T Performing Arts Center,2016-01-27 00:00:00,2016-01-31 00:00:00,623,US-TX-623,Dallas-Ft. Worth TX,2016,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8454,if/then (tour),"Charlotte, NC","Jul 19, 2016 - Jul 24, 2016",Belk Theater,2016-07-19 00:00:00,2016-07-24 00:00:00,517,US-NC-517,Charlotte NC,2016,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8455,if/then (tour),"Cleveland, OH","Feb 09, 2016 - Feb 21, 2016",Connor Palace,2016-02-09 00:00:00,2016-02-21 00:00:00,510,US-OH-510,Cleveland-Akron (Canton) OH,2016,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8456,if/then (tour),"Nashville, TN","Jun 07, 2016 - Jun 12, 2016",Andrew Jackson Hall At Tennessee Performing Arts Center,2016-06-07 00:00:00,2016-06-12 00:00:00,659,US-TN-659,Nashville TN,2016,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8457,if/then (tour),"Hartford, CT","Aug 03, 2016 - Aug 07, 2016",Bushnell,2016-08-03 00:00:00,2016-08-07 00:00:00,533,US-CT-533,Hartford & New Haven CT,2016,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8458,if/then (tour),"Kansas City, MO","Jul 26, 2016 - Jul 31, 2016",Starlight Theatre,2016-07-26 00:00:00,2016-07-31 00:00:00,616,US-MO-616,Kansas City MO,2016,if/then,Musical,2015-10-13 00:00:00,2016-08-14 00:00:00,Original,http://www.ibdb.com/broadway-production/if-then-500921#Tours,2015.0,2014.0,2014-03-30,2015-03-22,Original Production,Musical,
8476,xanadu (tour),"Providence, RI","Feb 16, 2010 - Feb 21, 2010",Providence Performing Arts Center,2010-02-16 00:00:00,2010-02-21 00:00:00,521,US-MA-521,Providence RI-New Bedford MA,2016,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8477,xanadu (tour),"Portland, OR","Jan 12, 2010 - Jan 17, 2010",Keller Auditorium,2010-01-12 00:00:00,2010-01-17 00:00:00,820,US-OR-820,Portland OR,2015,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8478,xanadu (tour),"Chicago, IL","Jan 16, 2009 - Mar 29, 2009",Broadway Playhouse at Water Tower Place,2009-01-16 00:00:00,2009-03-29 00:00:00,602,US-IL-602,Chicago IL,2012,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8479,xanadu (tour),"Costa Mesa, CA","Dec 15, 2009 - Dec 27, 2009",Segerstrom Center for the Arts,2009-12-15 00:00:00,2009-12-27 00:00:00,803,US-CA-803,Los Angeles CA,2014,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8480,xanadu (tour),"Seattle, WA","Jan 19, 2010 - Jan 24, 2010",Paramount Theatre,2010-01-19 00:00:00,2010-01-24 00:00:00,819,US-WA-819,Seattle-Tacoma WA,2010,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8481,xanadu (tour),"Dallas, TX","Apr 06, 2010 - Apr 18, 2010",Music Hall At Fair Park,2010-04-06 00:00:00,2010-04-18 00:00:00,623,US-TX-623,Dallas-Ft. Worth TX,2010,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8482,xanadu (tour),"Pittsburgh, PA","Feb 23, 2010 - Feb 28, 2010",Benedum Center,2010-02-23 00:00:00,2010-02-28 00:00:00,508,US-PA-508,Pittsburgh PA,2010,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8483,xanadu (tour),"Cleveland, OH","Mar 02, 2010 - Mar 14, 2010",Connor Palace,2010-03-02 00:00:00,2010-03-14 00:00:00,510,US-OH-510,Cleveland-Akron (Canton) OH,2010,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8484,xanadu (tour),"Orlando, FL","Apr 27, 2010 - May 02, 2010",Bob Carr Performing Arts Centre,2010-04-27 00:00:00,2010-05-02 00:00:00,534,US-FL-534,Orlando-Daytona Beach-Melbourne FL,2010,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8485,xanadu (tour),"Sacramento, CA","Dec 29, 2009 - Jan 10, 2010",Sacramento Community Center Theater,2009-12-29 00:00:00,2010-01-10 00:00:00,862,US-CA-862,Sacramento-Stockton-Modesto CA,2009,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8486,xanadu (tour),"Raleigh, NC","Jan 26, 2010 - Jan 31, 2010",Raleigh Memorial Auditorium at Progress Energy Center for the Performing Arts,2010-01-26 00:00:00,2010-01-31 00:00:00,560,US-NC-560,Raleigh-Durham (Fayetteville) NC,2010,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8487,xanadu (tour),"Sarasota, FL","Apr 20, 2010 - Apr 22, 2010",Van Wezel Performing Arts Hall,2010-04-20 00:00:00,2010-04-22 00:00:00,539,US-FL-539,Tampa-St. Petersburg (Sarasota) FL,2010,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8488,xanadu (tour),"Naples, FL","Apr 23, 2010 - Apr 25, 2010",Hayes Hall,2010-04-23 00:00:00,2010-04-25 00:00:00,571,US-FL-571,Ft. Myers-Naples FL,2010,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8489,xanadu (tour),"Wilmington, DE","May 04, 2010 - May 09, 2010",The Playhouse on Rodney Square,2010-05-04 00:00:00,2010-05-09 00:00:00,DE,US-DE,Delaware,2010,xanadu,Musical,2009-01-16 00:00:00,2010-05-09 00:00:00,Original,http://www.ibdb.com/broadway-production/xanadu-505747#Tours,2009.0,2007.0,2007-07-10,2008-09-28,Original Production,Musical,528.0
8526,love letters (tour),"Detroit, MI","Apr 12, 2016 - Apr 17, 2016",Fisher Theatre,2016-04-12 00:00:00,2016-04-17 00:00:00,505,US-MI-505,Detroit MI,2004,love letters,Play,2015-07-21 00:00:00,2016-06-12 00:00:00,Original,http://www.ibdb.com/broadway-production/love-letters-500925#Tours,2015.0,2014.0,2014-09-18,2014-12-14,Revival,Play,
