,date,frequency,search_term,geo_code
31499,2013-11-17 00:00:00,21,Evita,US-MN-613
31500,2013-11-24 00:00:00,18,Evita,US-MN-613
31501,2013-12-01 00:00:00,11,Evita,US-MN-613
31502,2013-12-08 00:00:00,0,Evita,US-MN-613
31503,2013-12-15 00:00:00,16,Evita,US-MN-613
31504,2013-12-22 00:00:00,12,Evita,US-MN-613
31505,2013-12-29 00:00:00,22,Evita,US-MN-613
31506,2014-01-05 00:00:00,38,Evita,US-MN-613
31507,2014-01-12 00:00:00,41,Evita,US-MN-613
31508,2014-01-19 00:00:00,69,Evita,US-MN-613
31509,2014-01-26 00:00:00,100,Evita,US-MN-613
31510,2014-02-02 00:00:00,43,Evita,US-MN-613
31511,2014-02-09 00:00:00,12,Evita,US-MN-613
31512,2014-02-16 00:00:00,12,Evita,US-MN-613
31513,2014-02-23 00:00:00,17,Evita,US-MN-613
31514,2014-03-02 00:00:00,23,Evita,US-MN-613
31515,2012-01-08 00:00:00,0,Evita,US-NC-560
31516,2012-01-15 00:00:00,13,Evita,US-NC-560
31517,2012-01-22 00:00:00,0,Evita,US-NC-560
31518,2012-01-29 00:00:00,13,Evita,US-NC-560
31519,2012-02-05 00:00:00,14,Evita,US-NC-560
31520,2012-02-12 00:00:00,0,Evita,US-NC-560
31521,2012-02-19 00:00:00,0,Evita,US-NC-560
31522,2012-02-26 00:00:00,0,Evita,US-NC-560
31523,2012-03-04 00:00:00,0,Evita,US-NC-560
31524,2012-03-11 00:00:00,15,Evita,US-NC-560
31525,2012-03-18 00:00:00,29,Evita,US-NC-560
31526,2012-03-25 00:00:00,0,Evita,US-NC-560
31527,2012-04-01 00:00:00,0,Evita,US-NC-560
31528,2012-04-08 00:00:00,15,Evita,US-NC-560
31529,2012-04-15 00:00:00,14,Evita,US-NC-560
31530,2012-04-22 00:00:00,27,Evita,US-NC-560
31531,2012-04-29 00:00:00,20,Evita,US-NC-560
31532,2012-05-06 00:00:00,14,Evita,US-NC-560
31533,2012-05-13 00:00:00,14,Evita,US-NC-560
31534,2012-05-20 00:00:00,0,Evita,US-NC-560
31535,2012-05-27 00:00:00,0,Evita,US-NC-560
31536,2012-06-03 00:00:00,14,Evita,US-NC-560
31537,2012-06-10 00:00:00,14,Evita,US-NC-560
31538,2012-06-17 00:00:00,14,Evita,US-NC-560
31539,2012-06-24 00:00:00,0,Evita,US-NC-560
31540,2012-07-01 00:00:00,0,Evita,US-NC-560
31541,2012-07-08 00:00:00,0,Evita,US-NC-560
31542,2012-07-15 00:00:00,0,Evita,US-NC-560
31543,2012-07-22 00:00:00,29,Evita,US-NC-560
31544,2012-07-29 00:00:00,43,Evita,US-NC-560
31545,2012-08-05 00:00:00,0,Evita,US-NC-560
31546,2012-08-12 00:00:00,14,Evita,US-NC-560
31547,2012-08-19 00:00:00,0,Evita,US-NC-560
31548,2012-08-26 00:00:00,0,Evita,US-NC-560
31549,2012-09-02 00:00:00,14,Evita,US-NC-560
31550,2012-09-09 00:00:00,14,Evita,US-NC-560
31551,2012-09-16 00:00:00,0,Evita,US-NC-560
31552,2012-09-23 00:00:00,13,Evita,US-NC-560
31553,2012-09-30 00:00:00,0,Evita,US-NC-560
31554,2012-10-07 00:00:00,13,Evita,US-NC-560
31555,2012-10-14 00:00:00,13,Evita,US-NC-560
31556,2012-10-21 00:00:00,0,Evita,US-NC-560
31557,2012-10-28 00:00:00,13,Evita,US-NC-560
31558,2012-11-04 00:00:00,26,Evita,US-NC-560
31559,2012-11-11 00:00:00,13,Evita,US-NC-560
31560,2012-11-18 00:00:00,0,Evita,US-NC-560
31561,2012-11-25 00:00:00,13,Evita,US-NC-560
31562,2012-12-02 00:00:00,0,Evita,US-NC-560
31563,2012-12-09 00:00:00,13,Evita,US-NC-560
31564,2012-12-16 00:00:00,14,Evita,US-NC-560
31565,2012-12-23 00:00:00,17,Evita,US-NC-560
31566,2012-12-30 00:00:00,14,Evita,US-NC-560
31567,2013-01-06 00:00:00,12,Evita,US-NC-560
31568,2013-01-13 00:00:00,0,Evita,US-NC-560
31569,2013-01-20 00:00:00,12,Evita,US-NC-560
31570,2013-01-27 00:00:00,0,Evita,US-NC-560
31571,2013-02-03 00:00:00,23,Evita,US-NC-560
31572,2013-02-10 00:00:00,11,Evita,US-NC-560
31573,2013-02-17 00:00:00,11,Evita,US-NC-560
31574,2013-02-24 00:00:00,11,Evita,US-NC-560
31575,2013-03-03 00:00:00,23,Evita,US-NC-560
31576,2013-03-10 00:00:00,12,Evita,US-NC-560
31577,2013-03-17 00:00:00,0,Evita,US-NC-560
31578,2013-03-24 00:00:00,12,Evita,US-NC-560
31579,2013-03-31 00:00:00,12,Evita,US-NC-560
31580,2013-04-07 00:00:00,12,Evita,US-NC-560
31581,2013-04-14 00:00:00,11,Evita,US-NC-560
31582,2013-04-21 00:00:00,11,Evita,US-NC-560
31583,2013-04-28 00:00:00,11,Evita,US-NC-560
31584,2013-05-05 00:00:00,0,Evita,US-NC-560
31585,2013-05-12 00:00:00,12,Evita,US-NC-560
31586,2013-05-19 00:00:00,12,Evita,US-NC-560
31587,2013-05-26 00:00:00,0,Evita,US-NC-560
31588,2013-06-02 00:00:00,0,Evita,US-NC-560
31589,2013-06-09 00:00:00,12,Evita,US-NC-560
31590,2013-06-16 00:00:00,0,Evita,US-NC-560
31591,2013-06-23 00:00:00,0,Evita,US-NC-560
31592,2013-06-30 00:00:00,14,Evita,US-NC-560
31593,2013-07-07 00:00:00,13,Evita,US-NC-560
31594,2013-07-14 00:00:00,0,Evita,US-NC-560
31595,2013-07-21 00:00:00,0,Evita,US-NC-560
31596,2013-07-28 00:00:00,0,Evita,US-NC-560
31597,2013-08-04 00:00:00,0,Evita,US-NC-560
31598,2013-08-11 00:00:00,13,Evita,US-NC-560
31599,2013-08-18 00:00:00,12,Evita,US-NC-560
31600,2013-08-25 00:00:00,0,Evita,US-NC-560
31601,2013-09-01 00:00:00,12,Evita,US-NC-560
31602,2013-09-08 00:00:00,11,Evita,US-NC-560
31603,2013-09-15 00:00:00,11,Evita,US-NC-560
31604,2013-09-22 00:00:00,11,Evita,US-NC-560
31605,2013-09-29 00:00:00,0,Evita,US-NC-560
31606,2013-10-06 00:00:00,0,Evita,US-NC-560
31607,2013-10-13 00:00:00,11,Evita,US-NC-560
31608,2013-10-20 00:00:00,0,Evita,US-NC-560
31609,2013-10-27 00:00:00,11,Evita,US-NC-560
31610,2013-11-03 00:00:00,0,Evita,US-NC-560
31611,2013-11-10 00:00:00,0,Evita,US-NC-560
31612,2013-11-17 00:00:00,0,Evita,US-NC-560
31613,2013-11-24 00:00:00,0,Evita,US-NC-560
31614,2013-12-01 00:00:00,11,Evita,US-NC-560
31615,2013-12-08 00:00:00,11,Evita,US-NC-560
31616,2013-12-15 00:00:00,12,Evita,US-NC-560
31617,2013-12-22 00:00:00,15,Evita,US-NC-560
31618,2013-12-29 00:00:00,13,Evita,US-NC-560
31619,2014-01-05 00:00:00,22,Evita,US-NC-560
31620,2014-01-12 00:00:00,11,Evita,US-NC-560
31621,2014-01-19 00:00:00,22,Evita,US-NC-560
31622,2014-01-26 00:00:00,11,Evita,US-NC-560
31623,2014-02-02 00:00:00,23,Evita,US-NC-560
31624,2014-02-09 00:00:00,10,Evita,US-NC-560
31625,2014-02-16 00:00:00,22,Evita,US-NC-560
31626,2014-02-23 00:00:00,11,Evita,US-NC-560
31627,2014-03-02 00:00:00,21,Evita,US-NC-560
31628,2014-03-09 00:00:00,100,Evita,US-NC-560
31629,2014-03-16 00:00:00,16,Evita,US-NC-560
31630,2014-03-23 00:00:00,0,Evita,US-NC-560
31631,2014-03-30 00:00:00,0,Evita,US-NC-560
31632,2014-04-06 00:00:00,11,Evita,US-NC-560
31633,2014-04-13 00:00:00,0,Evita,US-NC-560
31634,2012-01-08 00:00:00,0,Evita,US-FL-539
31635,2012-01-15 00:00:00,24,Evita,US-FL-539
31636,2012-01-22 00:00:00,0,Evita,US-FL-539
31637,2012-01-29 00:00:00,0,Evita,US-FL-539
31638,2012-02-05 00:00:00,23,Evita,US-FL-539
31639,2012-02-12 00:00:00,0,Evita,US-FL-539
31640,2012-02-19 00:00:00,0,Evita,US-FL-539
31641,2012-02-26 00:00:00,25,Evita,US-FL-539
31642,2012-03-04 00:00:00,25,Evita,US-FL-539
31643,2012-03-11 00:00:00,38,Evita,US-FL-539
31644,2012-03-18 00:00:00,49,Evita,US-FL-539
31645,2012-03-25 00:00:00,25,Evita,US-FL-539
31646,2012-04-01 00:00:00,49,Evita,US-FL-539
31647,2012-04-08 00:00:00,51,Evita,US-FL-539
31648,2012-04-15 00:00:00,0,Evita,US-FL-539
31649,2012-04-22 00:00:00,74,Evita,US-FL-539
31650,2012-04-29 00:00:00,0,Evita,US-FL-539
31651,2012-05-06 00:00:00,52,Evita,US-FL-539
31652,2012-05-13 00:00:00,0,Evita,US-FL-539
31653,2012-05-20 00:00:00,26,Evita,US-FL-539
31654,2012-05-27 00:00:00,0,Evita,US-FL-539
31655,2012-06-03 00:00:00,0,Evita,US-FL-539
31656,2012-06-10 00:00:00,41,Evita,US-FL-539
31657,2012-06-17 00:00:00,27,Evita,US-FL-539
31658,2012-06-24 00:00:00,26,Evita,US-FL-539
31659,2012-07-01 00:00:00,29,Evita,US-FL-539
31660,2012-07-08 00:00:00,27,Evita,US-FL-539
31661,2012-07-15 00:00:00,27,Evita,US-FL-539
31662,2012-07-22 00:00:00,0,Evita,US-FL-539
31663,2012-07-29 00:00:00,0,Evita,US-FL-539
31664,2012-08-05 00:00:00,0,Evita,US-FL-539
31665,2012-08-12 00:00:00,0,Evita,US-FL-539
31666,2012-08-19 00:00:00,53,Evita,US-FL-539
31667,2012-08-26 00:00:00,52,Evita,US-FL-539
31668,2012-09-02 00:00:00,27,Evita,US-FL-539
31669,2012-09-09 00:00:00,0,Evita,US-FL-539
31670,2012-09-16 00:00:00,25,Evita,US-FL-539
31671,2012-09-23 00:00:00,26,Evita,US-FL-539
31672,2012-09-30 00:00:00,0,Evita,US-FL-539
31673,2012-10-07 00:00:00,25,Evita,US-FL-539
31674,2012-10-14 00:00:00,25,Evita,US-FL-539
31675,2012-10-21 00:00:00,100,Evita,US-FL-539
31676,2012-10-28 00:00:00,0,Evita,US-FL-539
31677,2012-11-04 00:00:00,0,Evita,US-FL-539
31678,2012-11-11 00:00:00,25,Evita,US-FL-539
31679,2012-11-18 00:00:00,67,Evita,US-FL-539
31680,2012-11-25 00:00:00,72,Evita,US-FL-539
31681,2012-12-02 00:00:00,0,Evita,US-FL-539
31682,2012-12-09 00:00:00,50,Evita,US-FL-539
31683,2012-12-16 00:00:00,27,Evita,US-FL-539
31684,2012-12-23 00:00:00,28,Evita,US-FL-539
31685,2012-12-30 00:00:00,0,Evita,US-FL-539
31686,2013-01-06 00:00:00,25,Evita,US-FL-539
31687,2013-01-13 00:00:00,40,Evita,US-FL-539
31688,2013-01-20 00:00:00,0,Evita,US-FL-539
31689,2013-01-27 00:00:00,0,Evita,US-FL-539
31690,2013-02-03 00:00:00,42,Evita,US-FL-539
31691,2013-02-10 00:00:00,0,Evita,US-FL-539
31692,2013-02-17 00:00:00,22,Evita,US-FL-539
31693,2013-02-24 00:00:00,0,Evita,US-FL-539
31694,2013-03-03 00:00:00,42,Evita,US-FL-539
31695,2013-03-10 00:00:00,37,Evita,US-FL-539
31696,2013-03-17 00:00:00,11,Evita,US-FL-539
31697,2013-03-24 00:00:00,10,Evita,US-FL-539
31698,2013-03-31 00:00:00,0,Evita,US-FL-539
31699,2013-04-07 00:00:00,20,Evita,US-FL-539
31700,2013-04-14 00:00:00,19,Evita,US-FL-539
31701,2013-04-21 00:00:00,20,Evita,US-FL-539
31702,2013-04-28 00:00:00,0,Evita,US-FL-539
31703,2013-05-05 00:00:00,0,Evita,US-FL-539
31704,2013-05-12 00:00:00,0,Evita,US-FL-539
31705,2013-05-19 00:00:00,42,Evita,US-FL-539
31706,2013-05-26 00:00:00,0,Evita,US-FL-539
31707,2013-06-02 00:00:00,0,Evita,US-FL-539
31708,2013-06-09 00:00:00,0,Evita,US-FL-539
31709,2013-06-16 00:00:00,0,Evita,US-FL-539
31710,2013-06-23 00:00:00,23,Evita,US-FL-539
31711,2013-06-30 00:00:00,22,Evita,US-FL-539
31712,2013-07-07 00:00:00,0,Evita,US-FL-539
31713,2013-07-14 00:00:00,21,Evita,US-FL-539
31714,2013-07-21 00:00:00,21,Evita,US-FL-539
31715,2013-07-28 00:00:00,21,Evita,US-FL-539
31716,2013-08-04 00:00:00,0,Evita,US-FL-539
31717,2013-08-11 00:00:00,32,Evita,US-FL-539
31718,2013-08-18 00:00:00,0,Evita,US-FL-539
31719,2013-08-25 00:00:00,0,Evita,US-FL-539
31720,2013-09-01 00:00:00,0,Evita,US-FL-539
31721,2013-09-08 00:00:00,21,Evita,US-FL-539
31722,2013-09-15 00:00:00,20,Evita,US-FL-539
31723,2013-09-22 00:00:00,21,Evita,US-FL-539
31724,2013-09-29 00:00:00,0,Evita,US-FL-539
31725,2013-10-06 00:00:00,0,Evita,US-FL-539
31726,2013-10-13 00:00:00,21,Evita,US-FL-539
31727,2013-10-20 00:00:00,21,Evita,US-FL-539
31728,2013-10-27 00:00:00,21,Evita,US-FL-539
31729,2013-11-03 00:00:00,31,Evita,US-FL-539
31730,2013-11-10 00:00:00,21,Evita,US-FL-539
31731,2013-11-17 00:00:00,20,Evita,US-FL-539
31732,2013-11-24 00:00:00,21,Evita,US-FL-539
31733,2013-12-01 00:00:00,0,Evita,US-FL-539
31734,2013-12-08 00:00:00,0,Evita,US-FL-539
31735,2013-12-15 00:00:00,22,Evita,US-FL-539
31736,2013-12-22 00:00:00,0,Evita,US-FL-539
31737,2013-12-29 00:00:00,20,Evita,US-FL-539
31738,2014-01-05 00:00:00,20,Evita,US-FL-539
31739,2014-01-12 00:00:00,0,Evita,US-FL-539
31740,2014-01-19 00:00:00,0,Evita,US-FL-539
31741,2014-01-26 00:00:00,19,Evita,US-FL-539
31742,2014-02-02 00:00:00,0,Evita,US-FL-539
31743,2014-02-09 00:00:00,0,Evita,US-FL-539
31744,2014-02-16 00:00:00,19,Evita,US-FL-539
31745,2014-02-23 00:00:00,48,Evita,US-FL-539
31746,2014-03-02 00:00:00,28,Evita,US-FL-539
31747,2014-03-09 00:00:00,19,Evita,US-FL-539
31748,2014-03-16 00:00:00,61,Evita,US-FL-539
31749,2014-03-23 00:00:00,27,Evita,US-FL-539
31750,2014-03-30 00:00:00,19,Evita,US-FL-539
31751,2014-04-06 00:00:00,0,Evita,US-FL-539
31752,2014-04-13 00:00:00,38,Evita,US-FL-539
31753,2014-04-20 00:00:00,0,Evita,US-FL-539
31754,2012-01-08 00:00:00,13,Evita,US-IL-602
31755,2012-01-15 00:00:00,9,Evita,US-IL-602
31756,2012-01-22 00:00:00,12,Evita,US-IL-602
31757,2012-01-29 00:00:00,15,Evita,US-IL-602
31758,2012-02-05 00:00:00,6,Evita,US-IL-602
31759,2012-02-12 00:00:00,16,Evita,US-IL-602
31760,2012-02-19 00:00:00,16,Evita,US-IL-602
31761,2012-02-26 00:00:00,16,Evita,US-IL-602
31762,2012-03-04 00:00:00,19,Evita,US-IL-602
31763,2012-03-11 00:00:00,34,Evita,US-IL-602
31764,2012-03-18 00:00:00,25,Evita,US-IL-602
31765,2012-03-25 00:00:00,6,Evita,US-IL-602
31766,2012-04-01 00:00:00,31,Evita,US-IL-602
31767,2012-04-08 00:00:00,22,Evita,US-IL-602
31768,2012-04-15 00:00:00,18,Evita,US-IL-602
31769,2012-04-22 00:00:00,20,Evita,US-IL-602
31770,2012-04-29 00:00:00,30,Evita,US-IL-602
31771,2012-05-06 00:00:00,19,Evita,US-IL-602
31772,2012-05-13 00:00:00,7,Evita,US-IL-602
31773,2012-05-20 00:00:00,7,Evita,US-IL-602
31774,2012-05-27 00:00:00,14,Evita,US-IL-602
31775,2012-06-03 00:00:00,19,Evita,US-IL-602
31776,2012-06-10 00:00:00,21,Evita,US-IL-602
31777,2012-06-17 00:00:00,8,Evita,US-IL-602
31778,2012-06-24 00:00:00,11,Evita,US-IL-602
31779,2012-07-01 00:00:00,12,Evita,US-IL-602
31780,2012-07-08 00:00:00,15,Evita,US-IL-602
31781,2012-07-15 00:00:00,16,Evita,US-IL-602
31782,2012-07-22 00:00:00,20,Evita,US-IL-602
31783,2012-07-29 00:00:00,11,Evita,US-IL-602
31784,2012-08-05 00:00:00,8,Evita,US-IL-602
31785,2012-08-12 00:00:00,20,Evita,US-IL-602
31786,2012-08-19 00:00:00,6,Evita,US-IL-602
31787,2012-08-26 00:00:00,24,Evita,US-IL-602
31788,2012-09-02 00:00:00,21,Evita,US-IL-602
31789,2012-09-09 00:00:00,17,Evita,US-IL-602
31790,2012-09-16 00:00:00,19,Evita,US-IL-602
31791,2012-09-23 00:00:00,13,Evita,US-IL-602
31792,2012-09-30 00:00:00,16,Evita,US-IL-602
31793,2012-10-07 00:00:00,18,Evita,US-IL-602
31794,2012-10-14 00:00:00,15,Evita,US-IL-602
31795,2012-10-21 00:00:00,15,Evita,US-IL-602
31796,2012-10-28 00:00:00,8,Evita,US-IL-602
31797,2012-11-04 00:00:00,8,Evita,US-IL-602
31798,2012-11-11 00:00:00,8,Evita,US-IL-602
31799,2012-11-18 00:00:00,15,Evita,US-IL-602
31800,2012-11-25 00:00:00,16,Evita,US-IL-602
31801,2012-12-02 00:00:00,6,Evita,US-IL-602
31802,2012-12-09 00:00:00,14,Evita,US-IL-602
31803,2012-12-16 00:00:00,15,Evita,US-IL-602
31804,2012-12-23 00:00:00,21,Evita,US-IL-602
31805,2012-12-30 00:00:00,13,Evita,US-IL-602
31806,2013-01-06 00:00:00,11,Evita,US-IL-602
31807,2013-01-13 00:00:00,14,Evita,US-IL-602
31808,2013-01-20 00:00:00,22,Evita,US-IL-602
31809,2013-01-27 00:00:00,16,Evita,US-IL-602
31810,2013-02-03 00:00:00,11,Evita,US-IL-602
31811,2013-02-10 00:00:00,17,Evita,US-IL-602
31812,2013-02-17 00:00:00,12,Evita,US-IL-602
31813,2013-02-24 00:00:00,24,Evita,US-IL-602
31814,2013-03-03 00:00:00,13,Evita,US-IL-602
31815,2013-03-10 00:00:00,8,Evita,US-IL-602
31816,2013-03-17 00:00:00,17,Evita,US-IL-602
31817,2013-03-24 00:00:00,9,Evita,US-IL-602
31818,2013-03-31 00:00:00,23,Evita,US-IL-602
31819,2013-04-07 00:00:00,11,Evita,US-IL-602
31820,2013-04-14 00:00:00,19,Evita,US-IL-602
31821,2013-04-21 00:00:00,17,Evita,US-IL-602
31822,2013-04-28 00:00:00,6,Evita,US-IL-602
31823,2013-05-05 00:00:00,12,Evita,US-IL-602
31824,2013-05-12 00:00:00,12,Evita,US-IL-602
31825,2013-05-19 00:00:00,9,Evita,US-IL-602
31826,2013-05-26 00:00:00,0,Evita,US-IL-602
31827,2013-06-02 00:00:00,15,Evita,US-IL-602
31828,2013-06-09 00:00:00,12,Evita,US-IL-602
31829,2013-06-16 00:00:00,9,Evita,US-IL-602
31830,2013-06-23 00:00:00,6,Evita,US-IL-602
31831,2013-06-30 00:00:00,6,Evita,US-IL-602
31832,2013-07-07 00:00:00,9,Evita,US-IL-602
31833,2013-07-14 00:00:00,18,Evita,US-IL-602
31834,2013-07-21 00:00:00,12,Evita,US-IL-602
31835,2013-07-28 00:00:00,6,Evita,US-IL-602
31836,2013-08-04 00:00:00,18,Evita,US-IL-602
31837,2013-08-11 00:00:00,18,Evita,US-IL-602
31838,2013-08-18 00:00:00,15,Evita,US-IL-602
31839,2013-08-25 00:00:00,6,Evita,US-IL-602
31840,2013-09-01 00:00:00,35,Evita,US-IL-602
31841,2013-09-08 00:00:00,46,Evita,US-IL-602
31842,2013-09-15 00:00:00,76,Evita,US-IL-602
31843,2013-09-22 00:00:00,100,Evita,US-IL-602
31844,2013-09-29 00:00:00,81,Evita,US-IL-602
31845,2013-10-06 00:00:00,18,Evita,US-IL-602
31846,2013-10-13 00:00:00,26,Evita,US-IL-602
31847,2013-10-20 00:00:00,6,Evita,US-IL-602
31848,2013-10-27 00:00:00,0,Evita,US-IL-602
31849,2013-11-03 00:00:00,17,Evita,US-IL-602
31850,2012-01-08 00:00:00,13,Evita,US-CO-751
31851,2012-01-15 00:00:00,0,Evita,US-CO-751
31852,2012-01-22 00:00:00,0,Evita,US-CO-751
31853,2012-01-29 00:00:00,0,Evita,US-CO-751
31854,2012-02-05 00:00:00,12,Evita,US-CO-751
31855,2012-02-12 00:00:00,11,Evita,US-CO-751
31856,2012-02-19 00:00:00,0,Evita,US-CO-751
31857,2012-02-26 00:00:00,0,Evita,US-CO-751
31858,2012-03-04 00:00:00,12,Evita,US-CO-751
31859,2012-03-11 00:00:00,12,Evita,US-CO-751
31860,2012-03-18 00:00:00,18,Evita,US-CO-751
31861,2012-03-25 00:00:00,12,Evita,US-CO-751
31862,2012-04-01 00:00:00,18,Evita,US-CO-751
31863,2012-04-08 00:00:00,13,Evita,US-CO-751
31864,2012-04-15 00:00:00,12,Evita,US-CO-751
31865,2012-04-22 00:00:00,12,Evita,US-CO-751
31866,2012-04-29 00:00:00,12,Evita,US-CO-751
31867,2012-05-06 00:00:00,0,Evita,US-CO-751
31868,2012-05-13 00:00:00,12,Evita,US-CO-751
31869,2012-05-20 00:00:00,13,Evita,US-CO-751
31870,2012-05-27 00:00:00,19,Evita,US-CO-751
31871,2012-06-03 00:00:00,13,Evita,US-CO-751
31872,2012-06-10 00:00:00,13,Evita,US-CO-751
31873,2012-06-17 00:00:00,13,Evita,US-CO-751
31874,2012-06-24 00:00:00,0,Evita,US-CO-751
31875,2012-07-01 00:00:00,13,Evita,US-CO-751
31876,2012-07-08 00:00:00,0,Evita,US-CO-751
31877,2012-07-15 00:00:00,0,Evita,US-CO-751
31878,2012-07-22 00:00:00,16,Evita,US-CO-751
31879,2012-07-29 00:00:00,11,Evita,US-CO-751
31880,2012-08-05 00:00:00,11,Evita,US-CO-751
31881,2012-08-12 00:00:00,0,Evita,US-CO-751
31882,2012-08-19 00:00:00,10,Evita,US-CO-751
31883,2012-08-26 00:00:00,10,Evita,US-CO-751
31884,2012-09-02 00:00:00,10,Evita,US-CO-751
31885,2012-09-09 00:00:00,28,Evita,US-CO-751
31886,2012-09-16 00:00:00,12,Evita,US-CO-751
31887,2012-09-23 00:00:00,12,Evita,US-CO-751
31888,2012-09-30 00:00:00,12,Evita,US-CO-751
31889,2012-10-07 00:00:00,22,Evita,US-CO-751
31890,2012-10-14 00:00:00,18,Evita,US-CO-751
31891,2012-10-21 00:00:00,8,Evita,US-CO-751
31892,2012-10-28 00:00:00,10,Evita,US-CO-751
31893,2012-11-04 00:00:00,0,Evita,US-CO-751
31894,2012-11-11 00:00:00,16,Evita,US-CO-751
31895,2012-11-18 00:00:00,12,Evita,US-CO-751
31896,2012-11-25 00:00:00,20,Evita,US-CO-751
31897,2012-12-02 00:00:00,10,Evita,US-CO-751
31898,2012-12-09 00:00:00,20,Evita,US-CO-751
31899,2012-12-16 00:00:00,10,Evita,US-CO-751
31900,2012-12-23 00:00:00,0,Evita,US-CO-751
31901,2012-12-30 00:00:00,10,Evita,US-CO-751
31902,2013-01-06 00:00:00,10,Evita,US-CO-751
31903,2013-01-13 00:00:00,9,Evita,US-CO-751
31904,2013-01-20 00:00:00,19,Evita,US-CO-751
31905,2013-01-27 00:00:00,0,Evita,US-CO-751
31906,2013-02-03 00:00:00,10,Evita,US-CO-751
31907,2013-02-10 00:00:00,0,Evita,US-CO-751
31908,2013-02-17 00:00:00,0,Evita,US-CO-751
31909,2013-02-24 00:00:00,10,Evita,US-CO-751
31910,2013-03-03 00:00:00,26,Evita,US-CO-751
31911,2013-03-10 00:00:00,16,Evita,US-CO-751
31912,2013-03-17 00:00:00,10,Evita,US-CO-751
31913,2013-03-24 00:00:00,10,Evita,US-CO-751
31914,2013-03-31 00:00:00,10,Evita,US-CO-751
31915,2013-04-07 00:00:00,18,Evita,US-CO-751
31916,2013-04-14 00:00:00,0,Evita,US-CO-751
31917,2013-04-21 00:00:00,0,Evita,US-CO-751
31918,2013-04-28 00:00:00,10,Evita,US-CO-751
31919,2013-05-05 00:00:00,10,Evita,US-CO-751
31920,2013-05-12 00:00:00,10,Evita,US-CO-751
31921,2013-05-19 00:00:00,0,Evita,US-CO-751
31922,2013-05-26 00:00:00,11,Evita,US-CO-751
31923,2013-06-02 00:00:00,0,Evita,US-CO-751
31924,2013-06-09 00:00:00,9,Evita,US-CO-751
31925,2013-06-16 00:00:00,0,Evita,US-CO-751
31926,2013-06-23 00:00:00,9,Evita,US-CO-751
31927,2013-06-30 00:00:00,12,Evita,US-CO-751
31928,2013-07-07 00:00:00,0,Evita,US-CO-751
31929,2013-07-14 00:00:00,0,Evita,US-CO-751
31930,2013-07-21 00:00:00,11,Evita,US-CO-751
31931,2013-07-28 00:00:00,0,Evita,US-CO-751
31932,2013-08-04 00:00:00,16,Evita,US-CO-751
31933,2013-08-11 00:00:00,11,Evita,US-CO-751
31934,2013-08-18 00:00:00,16,Evita,US-CO-751
31935,2013-08-25 00:00:00,0,Evita,US-CO-751
31936,2013-09-01 00:00:00,11,Evita,US-CO-751
31937,2013-09-08 00:00:00,20,Evita,US-CO-751
31938,2013-09-15 00:00:00,10,Evita,US-CO-751
31939,2013-09-22 00:00:00,11,Evita,US-CO-751
31940,2013-09-29 00:00:00,10,Evita,US-CO-751
31941,2013-10-06 00:00:00,11,Evita,US-CO-751
31942,2013-10-13 00:00:00,0,Evita,US-CO-751
31943,2013-10-20 00:00:00,10,Evita,US-CO-751
31944,2013-10-27 00:00:00,10,Evita,US-CO-751
31945,2013-11-03 00:00:00,10,Evita,US-CO-751
31946,2013-11-10 00:00:00,20,Evita,US-CO-751
31947,2013-11-17 00:00:00,10,Evita,US-CO-751
31948,2013-11-24 00:00:00,0,Evita,US-CO-751
31949,2013-12-01 00:00:00,14,Evita,US-CO-751
31950,2013-12-08 00:00:00,19,Evita,US-CO-751
31951,2013-12-15 00:00:00,38,Evita,US-CO-751
31952,2013-12-22 00:00:00,33,Evita,US-CO-751
31953,2013-12-29 00:00:00,30,Evita,US-CO-751
31954,2014-01-05 00:00:00,41,Evita,US-CO-751
31955,2014-01-12 00:00:00,68,Evita,US-CO-751
31956,2014-01-19 00:00:00,100,Evita,US-CO-751
31957,2014-01-26 00:00:00,52,Evita,US-CO-751
31958,2014-02-02 00:00:00,14,Evita,US-CO-751
31959,2014-02-09 00:00:00,17,Evita,US-CO-751
31960,2014-02-16 00:00:00,9,Evita,US-CO-751
31961,2014-02-23 00:00:00,9,Evita,US-CO-751
31962,2012-01-08 00:00:00,16,Evita,US-CA-803
31963,2012-01-15 00:00:00,11,Evita,US-CA-803
31964,2012-01-22 00:00:00,10,Evita,US-CA-803
31965,2012-01-29 00:00:00,21,Evita,US-CA-803
31966,2012-02-05 00:00:00,26,Evita,US-CA-803
31967,2012-02-12 00:00:00,16,Evita,US-CA-803
31968,2012-02-19 00:00:00,16,Evita,US-CA-803
31969,2012-02-26 00:00:00,11,Evita,US-CA-803
31970,2012-03-04 00:00:00,13,Evita,US-CA-803
31971,2012-03-11 00:00:00,36,Evita,US-CA-803
31972,2012-03-18 00:00:00,10,Evita,US-CA-803
31973,2012-03-25 00:00:00,24,Evita,US-CA-803
31974,2012-04-01 00:00:00,26,Evita,US-CA-803
31975,2012-04-08 00:00:00,10,Evita,US-CA-803
31976,2012-04-15 00:00:00,17,Evita,US-CA-803
31977,2012-04-22 00:00:00,17,Evita,US-CA-803
31978,2012-04-29 00:00:00,22,Evita,US-CA-803
31979,2012-05-06 00:00:00,20,Evita,US-CA-803
31980,2012-05-13 00:00:00,10,Evita,US-CA-803
